"ID","Genes","Promoter","CpGs"
"""2_9901977""",".",FALSE,TRUE
"""2_24085145""",".",FALSE,TRUE
"""2_27967339""",".",FALSE,TRUE
"""2_73304628""",".",FALSE,TRUE
"""2_74636584""",".",FALSE,TRUE
"""2_74061546""",".",FALSE,TRUE
"""2_74785564""",".",FALSE,TRUE
"""2_120577280""",".",FALSE,TRUE
"""2_208597716""",".",FALSE,TRUE
"""2_208932076""",".",FALSE,TRUE
"""2_208932776""",".",FALSE,TRUE
"""2_216653688""",".",FALSE,TRUE
"""2_231470236""",".",FALSE,TRUE
"""2_239953145""",".",FALSE,TRUE
"""2_240505608""",".",FALSE,TRUE
"""20_19899204""",".",FALSE,TRUE
"""20_22740322""",".",FALSE,TRUE
"""20_60344911""",".",FALSE,TRUE
"""21_46537501""",".",FALSE,TRUE
"""22_25332748""",".",FALSE,TRUE
"""22_45022770""",".",FALSE,TRUE
"""3_10246483""",".",FALSE,TRUE
"""3_39283599""",".",FALSE,TRUE
"""3_48570889""",".",FALSE,TRUE
"""3_52249343""",".",FALSE,TRUE
"""3_101803461""",".",FALSE,TRUE
"""3_101811117""",".",FALSE,TRUE
"""3_150807489""",".",FALSE,TRUE
"""3_151005670""",".",FALSE,TRUE
"""4_2902862""",".",FALSE,TRUE
"""4_3331688""",".",FALSE,TRUE
"""4_6729629""",".",FALSE,TRUE
"""4_26066666""",".",FALSE,TRUE
"""4_37343956""",".",FALSE,TRUE
"""4_68433391""",".",FALSE,TRUE
"""4_90248071""",".",FALSE,TRUE
"""4_141773930""",".",FALSE,TRUE
"""4_144324313""",".",FALSE,TRUE
"""4_154605032""",".",FALSE,TRUE
"""5_1535069""",".",FALSE,TRUE
"""15_29091971""",".",FALSE,TRUE
"""5_52131689""",".",FALSE,TRUE
"""5_66498294""",".",FALSE,TRUE
"""5_95136641""",".",FALSE,TRUE
"""5_139030278""",".",FALSE,TRUE
"""5_139470149""",".",FALSE,TRUE
"""5_145215145""",".",FALSE,TRUE
"""5_158621523""",".",FALSE,TRUE
"""5_173148386""",".",FALSE,TRUE
"""5_176867073""",".",FALSE,TRUE
"""5_177836369""",".",FALSE,TRUE
"""6_6533835""",".",FALSE,TRUE
"""6_11426417""",".",FALSE,TRUE
"""6_17809670""",".",FALSE,TRUE
"""6_25982865""",".",FALSE,TRUE
"""6_30763524""",".",FALSE,TRUE
"""6_33268944""",".",FALSE,TRUE
"""6_64339273""",".",FALSE,TRUE
"""6_74342472""",".",FALSE,TRUE
"""6_149846770""",".",FALSE,TRUE
"""6_157995800""",".",FALSE,TRUE
"""6_159205444""",".",FALSE,TRUE
"""6_167455662""",".",FALSE,TRUE
"""7_931703""",".",FALSE,TRUE
"""7_1532892""",".",FALSE,TRUE
"""7_1747975""",".",FALSE,TRUE
"""7_32927599""",".",FALSE,TRUE
"""7_30282813""",".",FALSE,TRUE
"""7_47577860""",".",FALSE,TRUE
"""7_47603008""",".",FALSE,TRUE
"""7_73709067""",".",FALSE,TRUE
"""7_75730901""",".",FALSE,TRUE
"""7_98838596""",".",FALSE,TRUE
"""7_130293608""",".",FALSE,TRUE
"""7_137297140""",".",FALSE,TRUE
"""7_157248641""",".",FALSE,TRUE
"""8_1834707""",".",FALSE,TRUE
"""8_1847120""",".",FALSE,TRUE
"""8_8220348""",".",FALSE,TRUE
"""8_22724368""",".",FALSE,TRUE
"""8_23195279""",".",FALSE,TRUE
"""8_29685913""",".",FALSE,TRUE
"""8_28250634""",".",FALSE,TRUE
"""8_37845844""",".",FALSE,TRUE
"""8_56972947""",".",FALSE,TRUE
"""8_70893989""",".",FALSE,TRUE
"""8_82182937""",".",FALSE,TRUE
"""8_103879108""",".",FALSE,TRUE
"""8_126515964""",".",FALSE,TRUE
"""8_131085939""",".",FALSE,TRUE
"""8_133841908""",".",FALSE,TRUE
"""8_141641998""",".",FALSE,TRUE
"""9_97895708""",".",FALSE,TRUE
"""9_139507430""",".",FALSE,TRUE
"""X_100524802""",".",FALSE,TRUE
